Days on Zillow,Status,Price,Zipcode,House Size,Lot Size,Year Built,Schools Rating,Rent Estimate
0,House for sale,435000,77044,3855,11717,2006,4.7,2925
4,House for sale,450000,77346,3340,9012,2002,4.7,2614
39,House for sale,545000,77044,4364,11098,2003,4.7,3839
6,House for sale,650000,77532,3464,34725,2015,5,4371
10,House for sale,260000,77346,1767,6600,1983,4.4,1749
0,House for sale,469900,77346,3368,12960,2015,4.4,2999
0,House for sale,535000,77044,4051,9949,2015,4.4,3499
0,House for sale,234900,77346,1733,6600,1979,4.4,1690
17,House for sale,290000,77346,1510,6600,2005,4.7,1669
6,House for sale,299000,77044,2203,7803,2003,4.7,1965
0,House for sale,253000,77346,1881,7150,1978,4,1749
38,House for sale,389900,77532,2638,12750,2004,5,2146
18,House for sale,265000,77346,2046,5950,1998,2.4,1828
0,House for sale,710000,77044,3804,17685,2012,4.4,3197
14,House for sale,470000,77346,2960,8705,2002,4.4,2504
12,House for sale,370000,77044,2722,11981,2014,4.4,2456
0,House for sale,525000,77044,3316,9997,2018,4.4,2999
5,House for sale,234900,77346,1656,6480,1981,4.4,1663
20,House for sale,350000,77044,2673,6325,2008,4.4,2195
0,House for sale,371000,77044,2465,8112,2014,4.4,2337
0,House for sale,309900,77346,2533,8100,2004,4.4,2220
12,House for sale,329900,77346,2128,7018,2003,4.7,1967
0,House for sale,395000,77044,3172,9310,2001,4.7,2400
17,House for sale,296000,77044,1829,3870,2007,4.4,1847
0,House for sale,410000,77346,3525,13580,2004,4.4,2336
10,House for sale,429900,77346,4247,8236,2002,4.4,2894
6,House for sale,349900,77346,2482,7549,2010,5,2098
0,House for sale,379900,77044,3001,8005,2008,4.5,2273
0,House for sale,360000,77044,2527,5618,2014,4.4,2250
0,House for sale,275000,77532,1695,7250,2013,5,1746
0,House for sale,369900,77346,2492,7256,2002,4.7,2099
26,House for sale,399000,77532,2321,15438,1982,4.7,2049
103,House for sale,270000,77346,1820,5299,2002,5,1820
0,House for sale,360000,77346,3142,7080,1999,4.4,2625
110,New construction,579857,77044,3529,8153,2015,4.4,2999
88,House for sale,285000,77532,1759,13000,2017,4.7,1780
0,House for sale,327000,77346,2070,6257,2007,5.3,1916
75,House for sale,259000,77044,1661,4367,2006,4.4,1735
0,House for sale,288000,77346,1796,5116,2003,4.4,1784
0,House for sale,559000,77044,4212,9895,2008,4.7,3317
18,House for sale,599900,77346,4000,14216,2004,4.7,3644
0,House for sale,505000,77346,2576,7699,2016,5,2400
11,House for sale,406999,77346,2784,8360,2004,5,2223
0,House for sale,339900,77346,1931,7350,1996,4.4,1864
0,House for sale,459900,77346,3304,7426,1999,4.4,2725
24,House for sale,455000,77346,3400,9421,2004,4.7,2697
19,House for sale,325000,77346,2536,6300,2000,4.4,2099
18,House for sale,349850,77346,2380,6379,2005,5.3,1965
0,House for sale,526000,77044,4224,8782,2015,4.5,3639
18,House for sale,439900,77346,3091,8037,2009,5,2567
31,House for sale,410000,77346,2597,8823,2004,4.4,2125
0,House for sale,425000,77346,3431,7308,2008,5,2795
0,House for sale,455000,77346,4539,8559,1999,4.4,3531
41,House for sale,459900,77044,2777,10284,2018,4.4,2414
17,House for sale,378000,77044,3206,6764,2008,4.4,2699
45,House for sale,709000,77532,3863,95701,2005,5,3154
0,House for sale,575450,77346,4705,8295,2004,4.4,4113
0,House for sale,449000,77532,1695,92251,1978,5,1694
18,House for sale,235000,77532,1472,19200,1980,5,1625
0,House for sale,319900,77532,3234,7440,2003,5,2191
0,House for sale,249900,77532,2520,10168,1976,5,1950
3,House for sale,220000,77532,1256,5293,2007,5,1554
0,House for sale,285000,77532,1437,9480,1978,5,1589
2,House for sale,330000,77532,1856,40095,2006,5,1881
0,House for sale,679000,77532,2803,81755,2006,4.8,2518
0,House for sale,369900,77532,2716,7926,2018,5,2300
0,House for sale,168900,77532,978,7400,1965,5,1249
0,House for sale,244900,77532,1770,10936,1977,5,1719
3,House for sale,337000,77532,2350,7500,2015,5,2348
5,House for sale,315000,77532,2143,5848,2013,5,1935
0,House for sale,229000,77532,1934,9600,1975,5,1791
9,House for sale,224900,77532,1872,10875,1978,5,1800
0,House for sale,320000,77532,2580,9800,2012,5,2234
0,House for sale,530000,77532,2535,80066,2004,4.8,2088
0,House for sale,229000,77532,1645,11181,1976,5,1625
41,House for sale,560000,77532,2818,100624,1996,4.8,2068
0,House for sale,285000,77532,2489,14217,1979,5,1997
5,House for sale,218000,77532,1472,8400,1983,5,1632
0,House for sale,330000,77532,2669,7818,2008,5,2199
23,House for sale,379900,77532,3485,10300,2001,5,2727
0,House for sale,325000,77532,2253,22500,1973,5,1788
10,House for sale,299000,77532,1640,14000,2005,5,1699
0,House for sale,225000,77532,1569,11884,1976,5,1599
0,House for sale,247000,77532,1708,11125,1976,5,1625
16,House for sale,208000,77532,1435,9100,1978,5,1615
0,House for sale,379000,77532,2827,11514,2017,5,2327
0,House for sale,364000,77532,2691,10598,2013,5,2265
0,House for sale,324900,77532,2166,10440,2003,5,2020
0,House for sale,290000,77532,1719,10000,2005,5,1722
10,House for sale,280000,77532,1621,5215,2012,5,1699
0,House for sale,248900,77532,2011,9600,1976,5,1794
0,House for sale,475000,77532,1724,218236,1980,5,1694
0,House for sale,257000,77532,2156,7475,1978,5,1849
0,House for sale,279875,77532,2140,9000,2003,5,1994
46,House for sale,349990,77532,2654,7800,2019,5,2250
15,House for sale,619900,77532,2425,19530,2009,5,2074
0,House for sale,399000,77532,876,191228,1930,5,1300
0,House for sale,585000,77532,1927,89734,2003,5,1914
0,House for sale,575000,77532,1349,21780,1948,5,1514
0,House for sale,350000,77535,1800,104496,2007,3.6,1099
83,House for sale,425000,77535,2470,43560,1980,3.6,2825
45,House for sale,499999,77535,2394,108900,2005,3.6,2824
91,House for sale,500000,77535,760,563492,2006,3.6,2409
74,House for sale,750000,77423,3040,105764,2011,3.7,3200
0,House for sale,749000,77423,3716,50965,2014,3.7,3293
7,House for sale,280000,77493,1421,5984,2018,6.4,1695
6,House for sale,235000,77493,1867,6615,1998,6,1900
3,House for sale,295000,77493,2223,5490,2018,6.4,2149
0,House for sale,265000,77493,1417,11200,1962,6,1628
0,House for sale,435000,77493,2613,7473,2013,7.4,2346
24,House for sale,325000,77493,2076,5776,2018,3.7,2350
2,House for sale,275000,77493,1607,6166,1983,6,1814
0,House for sale,360000,77493,2650,3599,2020,6.4,2385
2,House for sale,550000,77493,3513,14400,1981,7.4,3058
0,House for sale,375000,77493,2630,6344,2015,6.4,2340
4,House for sale,329000,77493,2076,9124,2018,3.7,2350
0,House for sale,410000,77493,2083,3600,2020,6.4,2142
6,House for sale,229700,77493,1419,6600,1982,6,1649
32,House for sale,435000,77493,2831,6899,2014,6.4,2484
15,House for sale,359000,77493,2720,5838,2017,6.4,2395
13,House for sale,360000,77493,2720,5620,2017,6.4,2367
0,House for sale,409900,77493,3122,7726,2005,7.4,2694
0,House for sale,598000,77493,3268,22824,1981,7.4,3058
21,House for sale,399900,77493,2304,5445,2018,6.4,2400
4,House for sale,290000,77493,1305,10112,1983,6,1641
0,House for sale,450000,77493,2104,8775,2020,6,2327
0,House for sale,824000,77493,4282,43560,1999,6,4313
0,House for sale,415000,77493,3112,7200,2006,7.4,2350
19,House for sale,380000,77493,2960,6773,2020,6.7,2192
22,House for sale,889000,77493,3984,60113,2004,6.7,4542
14,House for sale,329000,77493,1610,4899,2019,6.7,2028
0,House for sale,385990,77493,2671,13650,2014,6.4,2418
16,House for sale,599000,77493,3311,13348,2015,7.4,3158
0,House for sale,850000,77493,3549,85719,2007,6.7,4467
14,House for sale,366000,77493,2264,6867,2017,6.7,2400
0,House for sale,330000,77493,2248,6615,1999,6,2013
13,House for sale,285000,77493,1456,6405,1977,6,1649
0,House for sale,575000,77493,4156,8906,2020,7.4,3612
0,House for sale,575000,77493,4167,9177,2019,6.4,3160
0,House for sale,365000,77493,2922,5985,2005,6.4,2300
0,House for sale,364900,77493,2702,5985,2005,6.4,2199
3,House for sale,410000,77493,2265,7620,2016,6.4,2385
1,House for sale,250000,77084,1904,8930,1981,6.7,1856
1,House for sale,298900,77084,2370,4725,2002,6.7,1966
12,House for sale,169900,77449,899,4950,1981,5.7,1276
3,House for sale,310000,77449,2420,6346,2010,6.5,2097
0,House for sale,426000,77449,2683,7286,2013,6.4,2335
11,House for sale,239000,77449,1384,6900,1983,5.4,1635
0,House for sale,278000,77433,1859,6405,1994,5,1849
0,House for sale,298000,77449,2299,5828,2000,6,1943
3,House for sale,420000,77084,3969,6364,2004,6.4,3699
11,House for sale,260000,77449,1924,4855,2012,5.4,1833
5,House for sale,332000,77493,2352,5750,2006,6,1999
1,House for sale,275000,77449,1770,5703,2001,5,1749
3,House for sale,335000,77084,3124,6325,2003,6.7,2298
6,House for sale,297700,77449,1786,7035,1991,5.4,1910
0,House for sale,343000,77449,1904,6325,2002,5,1795
0,House for sale,249900,77493,1413,9338,1979,6,1674
5,House for sale,299000,77449,2199,5794,2005,5.7,1967
3,House for sale,275000,77449,1946,5500,2005,5.7,1849
0,House for sale,349000,77493,2002,6701,2016,6.4,2124
0,House for sale,699000,77493,4558,13491,2017,6.4,3827
0,House for sale,345000,77493,2296,4950,2010,6.4,1914
34,House for sale,250000,77449,1206,4659,2003,5.7,1548
0,House for sale,380000,77493,3260,8806,2010,6.5,2495
2,House for sale,253500,77449,1199,3145,2010,5.7,1530
4,House for sale,280000,77449,2089,8580,1998,5.7,1924
0,House for sale,248000,77449,1411,5250,2005,5,1649
10,House for sale,219900,77433,1410,4269,2004,5,1629
3,House for sale,269000,77433,2069,3684,2006,5.4,1849
0,House for sale,302000,77449,1835,5175,2004,5.7,1800
7,House for sale,299900,77433,3206,9465,2005,5.4,2495
3,House for sale,279900,77449,1454,5297,2005,5.7,1681
6,House for sale,574000,77493,3724,7150,2017,6.4,2999
0,House for sale,424900,77449,4024,6779,2014,5.7,3899
8,House for sale,305000,77449,2003,6713,1999,5.4,1950
8,House for sale,250000,77449,1610,7384,1981,5.7,1671
6,House for sale,299900,77433,2099,5345,2006,5.4,1889
60,House for sale,243960,77449,2140,3267,2003,5.4,1933
0,House for sale,375000,77449,2940,5391,2006,6,2370
4,House for sale,239000,77449,1472,6825,1982,5.7,1639
7,House for sale,425000,77433,2861,10053,2011,6,2556
0,House for sale,319880,77449,1866,6244,2004,6.7,1849
5,House for sale,300000,77449,2411,6353,2003,6,2060
4,House for sale,285000,77433,1480,4830,2013,5.4,1699
4,House for sale,288000,77449,2205,5100,2005,5,1910
4,House for sale,295000,77449,1682,5025,2007,5.7,1716
4,House for sale,259900,77433,1801,4305,1983,5,1809
35,House for sale,352000,77449,2660,8659,2007,5,2156
4,House for sale,329900,77449,2128,7710,1999,6,1982
11,House for sale,325000,77493,1910,5500,2013,6.4,1924
4,House for sale,324999,77449,2205,6510,1992,6,1950
4,House for sale,229000,77084,1635,7094,1979,6.7,1689
4,House for sale,285000,77449,1704,6600,1984,6,1731
0,House for sale,256900,77493,1471,7350,1983,6,1671
4,House for sale,418000,77449,2888,6306,2016,6,2594
3,House for sale,329900,77084,2383,6847,2005,5,1899
0,House for sale,261000,77449,1396,6300,1982,5.7,1584
69,House for sale,325000,77449,2317,6510,1993,6,1995
4,House for sale,299900,77449,1630,6473,2008,5.7,1746
6,House for sale,279990,77449,1860,5750,2006,5,1875
0,House for sale,277000,77084,1576,5038,2005,6.7,1699
0,House for sale,335000,77493,1987,5940,2006,6,1957
6,House for sale,259000,77084,1969,10680,1981,6.7,1800
14,House for sale,350000,77449,2588,5308,2005,6,2269
0,House for sale,281000,77449,1702,6300,1979,5.4,1849
18,House for sale,330000,77449,2285,5503,2016,6.5,2253
5,House for sale,625000,77493,3010,9005,2017,6.4,2799
12,House for sale,315000,77449,1992,6600,2001,5.4,1950
0,House for sale,367000,77493,2710,5750,2007,6,2107
0,House for sale,214900,77433,1068,4200,1982,5,1521
0,House for sale,649900,77493,3548,11181,2019,6.4,3369
0,House for sale,305000,77449,2139,6325,2002,5.7,1910
10,House for sale,360000,77449,2443,6840,2009,6,2095
0,House for sale,255000,77449,1473,4446,2003,5.7,1694
0,House for sale,420000,77449,2719,8211,1984,5.4,2445
0,House for sale,410000,77433,3196,7578,2007,6,2431
0,House for sale,336000,77449,2283,4989,2014,5.7,2221
56,House for sale,325000,77493,2356,4824,2013,6.5,2124
4,House for sale,335000,77449,3220,6900,1997,5,2295
20,House for sale,315000,77433,2503,5470,2007,5.4,1995
26,House for sale,339900,77433,2860,6881,2006,5,2231
4,House for sale,259000,77449,1340,7361,1993,5,1593
24,House for sale,319900,77084,2362,4725,2003,6.7,1995
0,House for sale,361000,77449,2940,5280,2007,6,2370
0,House for sale,349900,77449,2560,5865,1996,6,2094
6,House for sale,299999,77449,1698,6265,2019,5.7,1969
10,House for sale,449900,77449,2833,6350,2015,6.4,2400
19,House for sale,229900,77449,1672,3269,2008,5.4,1649
0,House for sale,342500,77449,2003,5155,2005,5,1800
28,House for sale,399000,77084,2811,6316,2002,6.7,2141
25,House for sale,459000,77449,4444,6590,2011,5.7,4322
0,House for sale,399999,77449,3083,8400,1995,5,2449
0,House for sale,334000,77449,2470,6427,1993,5,2091
0,House for sale,257000,77449,1327,6960,1983,6.7,1500
35,House for sale,380000,77449,2554,6803,2014,5.7,2265
35,House for sale,330000,77449,2356,5333,2011,5.7,1978
6,House for sale,305900,77449,2535,4992,2006,5.7,1995
13,House for sale,350000,77084,2460,5403,2006,6.7,1997
73,House for sale,309900,77449,2218,3348,2006,5.7,2027
0,House for sale,286000,77433,1484,5300,1995,5,1674
60,House for sale,279000,77449,1715,6564,2007,6.5,1791
14,House for sale,429990,77449,3549,5878,1999,6,2597
38,House for sale,450000,77493,2506,7901,2019,6.4,2364
16,House for sale,470000,77433,3095,9838,2012,6,2830
27,House for sale,369900,77433,2860,6515,2005,5,2233
124,House for sale,249000,77449,1422,4468,2004,5.7,1637
10,House for sale,305000,77449,1620,5720,2006,5,1734
0,House for sale,375000,77433,2323,6582,2009,6,2095
26,House for sale,299900,77449,2250,5031,2004,5.7,1895
0,House for sale,419999,77493,2177,7536,2018,6.4,2429
0,House for sale,399900,77493,2310,7757,2017,6.4,2381
0,House for sale,329900,77449,2390,6258,2004,5,1900
0,House for sale,575000,77433,3990,9159,2007,6,3258
19,House for sale,295000,77449,2095,5522,2001,5,1853
0,House for sale,325000,77449,2642,5418,2005,5,1997
11,House for sale,429990,77493,2455,6493,2016,6.4,2400
0,House for sale,358900,77493,2040,7562,2010,6.4,2049
21,House for sale,449500,77433,3560,7714,2006,5.4,2599
17,House for sale,899990,77493,4375,12552,2017,6.4,4100
42,House for sale,339000,77449,2684,8383,2005,5,1628
47,House for sale,395000,77449,2520,5405,2015,6,2318
18,House for sale,244900,77449,1597,2750,2008,5.4,1694
45,House for sale,288000,77449,1822,5000,2002,6,1758
18,House for sale,239900,77449,1560,3713,2008,5.4,1694
0,House for sale,369999,77449,2631,7337,2014,5,2275
0,House for sale,287000,77449,1849,7135,2003,6,1784
59,House for sale,460000,77493,2254,7262,2020,6.4,2256
61,House for sale,369900,77449,2316,5586,2011,5.4,1970
0,New construction,419995,77449,2790,12174,2017,5.7,2429
0,House for sale,395000,77095,2592,8712,1989,6.4,2199
4,House for sale,199000,77084,1813,7540,1975,5.4,1834
0,House for sale,262000,77084,1672,6000,1998,5.4,1817
3,House for sale,233000,77084,1356,6820,1983,6,1594
5,House for sale,265000,77084,2289,6358,1992,5,2049
0,House for sale,290000,77084,1889,7210,1982,5,1768
3,House for sale,275000,77084,2417,5250,2006,6,1995
1,House for sale,200000,77095,1545,6050,1984,6.4,1639
0,House for sale,249990,77084,1516,5225,1983,5.4,1757
1,House for sale,365000,77095,2637,7647,1986,6.4,2127
3,House for sale,239000,77084,1516,7188,1984,5.4,1626
3,House for sale,199975,77041,1684,4725,1983,6.4,1749
0,House for sale,356000,77095,2737,6600,1990,7.7,2124
3,House for sale,329000,77084,3160,7800,2005,5,2625
1,House for sale,345000,77095,2622,6464,1989,6.4,2145
0,House for sale,329000,77084,2032,6856,1991,6.7,1831
21,House for sale,225000,77084,1814,4182,1984,5.4,1770
3,House for sale,250000,77084,1650,6600,1978,5,1699
3,House for sale,245900,77084,1500,6405,1984,5,1685
0,House for sale,249000,77449,1377,4200,1984,5.4,1595
0,House for sale,239888,77084,1136,6820,1979,6,1499
11,House for sale,220000,77084,1762,6600,1980,6,1706
16,House for sale,335000,77433,2323,7608,2004,5.7,2081
0,House for sale,239000,77084,1557,6600,1982,6,1643
0,House for sale,260000,77084,1541,7000,1983,5,1662
4,House for sale,279999,77433,1712,7266,2008,5.4,1780
24,House for sale,899000,77041,4122,10680,1997,5,4097
0,House for sale,364900,77433,2636,8407,2001,5.7,2199
7,House for sale,239900,77084,1935,7150,1983,5,1820
2,House for sale,377000,77084,3018,7760,1991,6.7,2647
4,House for sale,650000,77041,4152,13696,1995,5,3318
6,House for sale,300000,77041,2327,6325,1993,5,2064
0,House for sale,275000,77084,2733,7883,2002,5,2177
0,House for sale,273000,77084,1828,6300,1979,5,1674
0,House for sale,285000,77433,1657,5258,2006,5.7,1775
0,House for sale,630000,77041,3399,10401,1997,5,3140
9,House for sale,305000,77449,2360,6475,2006,5.7,2329
5,House for sale,160000,77449,779,3485,1985,5.4,1229
7,House for sale,310000,77084,1648,19861,1980,5.4,1699
17,House for sale,317400,77449,2670,6300,1992,5,2338
0,House for sale,285000,77084,1785,8410,1975,5.4,1832
6,House for sale,425000,77041,3680,8043,1998,5,2674
59,House for sale,379999,77084,2802,9487,1982,5,2184
13,House for sale,499000,77084,2973,8118,2010,5,2552
0,House for sale,259900,77433,1560,5074,2005,5.4,1674
0,House for sale,299000,77041,2698,6510,1992,5.4,2100
16,House for sale,250000,77084,1128,5100,1981,6,1450
3,House for sale,335000,77084,2675,5796,2002,5,2100
3,House for sale,330000,77084,1988,7612,1989,5,2066
0,House for sale,333000,77095,2492,8364,1985,6,2151
46,House for sale,299000,77095,2282,11700,1978,5.4,2100
0,House for sale,339000,77084,2630,4725,2012,6.7,2115
0,House for sale,289900,77095,1929,6360,1984,6.4,1800
7,House for sale,287900,77095,1656,6325,1988,6.4,1785
0,House for sale,375000,77095,2682,10625,1982,6.4,2124
52,House for sale,269900,77084,2148,6825,1983,6,1898
27,House for sale,225000,77084,1216,9600,1980,6,1479
0,House for sale,339000,77084,3104,5775,2006,5,2374
3,House for sale,335000,77095,2133,6600,2005,6.4,1982
0,House for sale,340000,77084,2353,9280,1981,5,2114
