addressLine1	bathrooms	bedrooms	city	county	createdDate	daysOnMarket	formattedAddress	id	lastSeen	latitude	listedDate	longitude	lotSize	price	propertyType	rawAddress	removedDate	squareFootage	state	status	yearBuilt	zipCode
11910 Greenrock Ln	2	4	Houston	Harris County	2022-09-22T09:36:08.784Z	32	11910 Greenrock Ln, Houston, TX 77044	11910-Greenrock-Ln,-Houston,-TX-77044	2022-10-23T14:36:50.155Z	29.893009	2022-09-21T15:20:21.000Z	-95.221497	4400	159900	Single Family	11910 Greenrock Ln, Houston, TX 77044		1350	TX	Active	2003	77044
17910 Mossy Ridge Ln	3.5	4	Houston	Harris County	2022-09-22T09:36:08.783Z	32	17910 Mossy Ridge Ln, Houston, TX 77095	17910-Mossy-Ridge-Ln,-Houston,-TX-77095	2022-10-23T14:36:50.154Z	29.891789	2022-09-21T15:25:09.000Z	-95.680831	7714	430000	Single Family	17910 Mossy Ridge Ln, Houston, TX 77095		2948	TX	Active	1992	77095
19349 Riley Espen Ct	2.5	3	Houston	Harris County	2022-09-22T09:36:08.780Z	32	19349 Riley Espen Ct, Houston, TX 77073	19349-Riley-Espen-Ct,-Houston,-TX-77073	2022-10-23T14:36:50.153Z	29.976023	2022-09-21T16:04:21.000Z	-95.403623	3184	249999	Single Family	19349 Riley Espen Ct, Houston, TX 77073		1948	TX	Active	2016	77073
250 El Dorado Blvd	1	1	Houston	Harris County	2021-10-13T09:18:41.171Z	32	250 El Dorado Blvd, Apt 270, Houston, TX 77598	250-El-Dorado-Blvd,-Apt-270,-Houston,-TX-77598	2022-10-23T14:36:50.144Z	29.556359	2022-09-21T16:44:42.000Z	-95.14693	371277	87000	Condo	250 El Dorado Blvd Apt 270, Houston, TX 77598		693	TX	Active	1979	77598
4006 Elser St	2.5	2	Houston	Harris County	2022-01-01T14:52:15.081Z	32	4006 Elser St, Houston, TX 77009	4006-Elser-St,-Houston,-TX-77009	2022-10-23T14:36:50.144Z	29.796846	2022-09-21T16:24:23.000Z	-95.358366		379990	Single Family	4006 Elser St, Houston, TX 77009		1638	TX	Active	2022	77009
4014 Elser St	2.5	3	Houston	Harris County	2022-03-16T14:55:18.943Z	32	4014 Elser St, Houston, TX 77009	4014-Elser-St,-Houston,-TX-77009	2022-10-23T14:36:50.144Z	29.796937	2022-09-21T16:21:26.000Z	-95.358367		379990	Single Family	4014 Elser St, Houston, TX 77009		1638	TX	Active	2022	77009
11320 Green Vale Dr	7.5	6	Houston	Harris County	2022-08-05T16:04:29.179Z	32	11320 Green Vale Dr, Houston, TX 77024	11320-Green-Vale-Dr,-Houston,-TX-77024	2022-10-23T14:36:50.144Z	29.764611	2022-09-21T17:33:57.000Z	-95.517011	29124	4350000	Single Family	11320 Green Vale Dr, Houston, TX 77024		8919	TX	Active	2008	77024
6909 Academy St	2.5	3	Houston	Harris County	2022-08-07T14:45:30.099Z	32	6909 Academy St, Houston, TX 77025	6909-Academy-St,-Houston,-TX-77025	2022-10-23T14:36:50.143Z	29.703623	2022-09-21T17:39:28.000Z	-95.442591	3367	665000	Single Family	6909 Academy St, Houston, TX 77025		2824	TX	Active	2007	77025
9319 Lynchester Dr	2	3	Houston	Harris County	2022-09-22T09:08:30.862Z	32	9319 Lynchester Dr, Houston, TX 77083	9319-Lynchester-Dr,-Houston,-TX-77083	2022-10-23T14:36:50.143Z	29.678752	2022-09-21T17:36:47.000Z	-95.630705	4948	199900	Single Family	9319 Lynchester Dr, Houston, TX 77083		1444	TX	Active	1978	77083
1105 Berthea St	5	4	Houston	Harris County	2022-09-22T09:36:08.767Z	32	1105 Berthea St, Houston, TX 77006	1105-Berthea-St,-Houston,-TX-77006	2022-10-23T14:36:50.142Z	29.726718	2022-09-21T17:04:16.000Z	-95.392252	3658	1999000	Single Family	1105 Berthea St, Houston, TX 77006		5500	TX	Active	2022	77006
2701 Westheimer Rd	3	3	Houston	Harris County	2022-09-22T09:36:08.767Z	32	2701 Westheimer Rd,  E, Houston, TX 77098	2701-Westheimer-Rd,---E,-Houston,-TX-77098	2022-10-23T14:36:50.141Z	29.741543	2022-09-21T17:12:01.000Z	-95.420539		1890000	Condo	2701 Westheimer Rd  E, Houston, TX 77098		3553	TX	Active	1963	77098
834 Green Pines Frst	2	3	Houston	Harris County	2022-09-22T09:08:30.859Z	32	834 Green Pines Frst, Houston, TX 77067	834-Green-Pines-Frst,-Houston,-TX-77067	2022-10-23T14:36:50.131Z	29.962812	2022-09-21T17:54:19.000Z	-95.430387	3380	222000	Single Family	834 Green Pines Frst, Houston, TX 77067		1276	TX	Active	2003	77067
3818 Lehall St			Houston	Harris County	2020-09-15T22:46:03.072Z	32	3818 Lehall St, Houston, TX 77021	3818-Lehall-St,-Houston,-TX-77021	2022-10-23T14:36:50.130Z	29.688376	2022-09-21T18:53:38.000Z	-95.365121	5001	150000	Land	3818 Lehall St, Houston, TX 77021			TX	Active		77021
11810 Eagle Island Ln	2.5	4	Houston	Harris County	2022-09-22T09:08:30.858Z	32	11810 Eagle Island Ln, Houston, TX 77034	11810-Eagle-Island-Ln,-Houston,-TX-77034	2022-10-23T14:36:50.130Z	29.629809	2022-09-21T18:15:31.000Z	-95.214558	3498	269990	Single Family	11810 Eagle Island Ln, Houston, TX 77034		1910	TX	Active	2002	77034
5718 Easthampton Dr	1.5	2	Houston	Harris County	2022-09-22T09:08:30.859Z	32	5718 Easthampton Dr, Unit D, Houston, TX 77039	5718-Easthampton-Dr,-Unit-D,-Houston,-TX-77039	2022-10-23T14:36:50.130Z	29.901035	2022-09-21T18:15:31.000Z	-95.30625	2134	125000	Condo	5718 Easthampton Dr Unit D, Houston, TX 77039		1092	TX	Active	1979	77039
9206 Saint Laurent Ln	2.5	4	Houston	Harris County	2022-09-22T09:08:30.859Z	32	9206 Saint Laurent Ln, Houston, TX 77044	9206-Saint-Laurent-Ln,-Houston,-TX-77044	2022-10-23T14:36:50.130Z	29.856811	2022-09-21T18:06:49.000Z	-95.190968	5144	314900	Single Family	9206 Saint Laurent Ln, Houston, TX 77044		2368	TX	Active	2015	77044
7515 Ciano Ln	5.5	5	Houston	Harris County	2022-08-05T19:08:52.272Z	32	7515 Ciano Ln, Houston, TX 77055	7515-Ciano-Ln,-Houston,-TX-77055	2022-10-23T14:36:50.129Z	29.787787	2022-09-21T18:36:27.000Z	-95.462713	7336	1450000	Single Family	7515 Ciano Ln, Houston, TX 77055		5719	TX	Active	2014	77055
830 Darbydale Crossing Ln	2.5	3	Houston	Harris County	2022-09-22T09:08:30.857Z	32	830 Darbydale Crossing Ln, Houston, TX 77090	830-Darbydale-Crossing-Ln,-Houston,-TX-77090	2022-10-23T14:36:50.129Z	29.990841	2022-09-21T18:29:29.000Z	-95.437127	3598	229900	Single Family	830 Darbydale Crossing Ln, Houston, TX 77090		1744	TX	Active	2013	77090
5002 Eigel St	3.5	3	Houston	Harris County	2022-09-22T09:08:30.856Z	32	5002 Eigel St, Houston, TX 77007	5002-Eigel-St,-Houston,-TX-77007	2022-10-23T14:36:50.129Z	29.774938	2022-09-21T18:23:37.000Z	-95.411792	1899	599500	Single Family	5002 Eigel St, Houston, TX 77007		2578	TX	Active	2011	77007
7516 Navigation Blvd			Houston	Harris County	2020-09-20T20:08:06.804Z	32	7516 Navigation Blvd, Houston, TX 77012	7516-Navigation-Blvd,-Houston,-TX-77012	2022-10-23T14:36:50.128Z	29.740308	2022-09-21T19:23:35.000Z	-95.288387	5001	115000	Land	7516 Navigation Blvd, Houston, TX 77012			TX	Active		77012
342 Remington Harbor Ct	2.5	3	Houston	Harris County	2022-09-22T09:08:30.854Z	32	342 Remington Harbor Ct, Houston, TX 77073	342-Remington-Harbor-Ct,-Houston,-TX-77073	2022-10-23T14:36:50.128Z	29.973315	2022-09-21T19:13:19.000Z	-95.416124	4299	240000	Single Family	342 Remington Harbor Ct, Houston, TX 77073		2004	TX	Active	2006	77073
5025 N Tangle Ln	4.5	4	Houston	Harris County	2022-09-22T09:08:30.856Z	32	5025 N Tangle Ln, Unit B, Houston, TX 77056	5025-N-Tangle-Ln,-Unit-B,-Houston,-TX-77056	2022-10-23T14:36:50.128Z	29.756567	2022-09-21T18:32:53.000Z	-95.464413	3284	1200000	Single Family	5025 N Tangle Ln Unit B, Houston, TX 77056		3208	TX	Active	1998	77056
1706 Bevis St	2.5	3	Houston	Harris County	2022-03-18T15:00:59.614Z	32	1706 Bevis St, Houston, TX 77008	1706-Bevis-St,-Houston,-TX-77008	2022-10-23T14:36:50.127Z	29.800901	2022-09-21T19:29:48.000Z	-95.42209	1412	385000	Townhouse	1706 Bevis St, Houston, TX 77008		2015	TX	Active	2003	77008
4911 Charade Dr	2.5	4	Houston	Harris County	2022-09-22T09:08:30.852Z	32	4911 Charade Dr, Houston, TX 77066	4911-Charade-Dr,-Houston,-TX-77066	2022-10-23T14:36:50.122Z	29.977892	2022-09-21T19:36:31.000Z	-95.498478	10402	299786	Single Family	4911 Charade Dr, Houston, TX 77066		2339	TX	Active	1976	77066
719 Connorvale Ct	2	3	Houston	Harris County	2022-09-22T09:08:30.853Z	32	719 Connorvale Ct, Houston, TX 77060	719-Connorvale-Ct,-Houston,-TX-77060	2022-10-23T14:36:50.122Z	29.909604	2022-09-21T19:29:48.000Z	-95.386081	4643	215000	Single Family	719 Connorvale Ct, Houston, TX 77060		1380	TX	Active	1979	77060
15023 Timberson Ridge Ln	2.5	3	Houston	Harris County	2022-09-22T09:08:30.853Z	32	15023 Timberson Ridge Ln, Houston, TX 77090	15023-Timberson-Ridge-Ln,-Houston,-TX-77090	2022-10-23T14:36:50.121Z	29.99183	2022-09-21T19:42:15.000Z	-95.43867		323230	Single Family	15023 Timberson Ridge Ln, Houston, TX 77090		2172	TX	Active	2023	77090
15031 Timberson Ridge Ln	2.5	3	Houston	Harris County	2022-09-22T09:08:30.854Z	32	15031 Timberson Ridge Ln, Houston, TX 77090	15031-Timberson-Ridge-Ln,-Houston,-TX-77090	2022-10-23T14:36:50.121Z	29.99183	2022-09-21T19:32:45.000Z	-95.43867		316460	Single Family	15031 Timberson Ridge Ln, Houston, TX 77090		1865	TX	Active	2023	77090
11002 Hammerly Blvd	2.5	3	Houston	Harris County	2022-09-22T09:08:30.849Z	32	11002 Hammerly Blvd, Apt 70, Houston, TX 77043	11002-Hammerly-Blvd,-Apt-70,-Houston,-TX-77043	2022-10-23T14:36:50.120Z	29.81379	2022-09-21T20:10:50.000Z	-95.570877	295897	200000	Townhouse	11002 Hammerly Blvd Apt 70, Houston, TX 77043		1738	TX	Active	1976	77043
509 Branard St	4	6	Houston	Harris County	2022-09-22T09:08:30.847Z	32	509 Branard St, Houston, TX 77006	509-Branard-St,-Houston,-TX-77006	2022-10-23T14:36:50.119Z	29.736816	2022-09-21T20:27:06.000Z	-95.386066	6251	845000	Single Family	509 Branard St, Houston, TX 77006		3345	TX	Active	1946	77006
1917 and 1920 Brackenridge	1.5	3	Houston	Harris County	2022-09-22T09:08:30.847Z	32	1917 and 1920 Brackenridge, Houston, TX 77026	1917-and-1920-Brackenridge,-Houston,-TX-77026	2022-10-23T14:36:50.119Z	29.779353	2022-09-21T20:38:52.000Z	-95.341173	8500	275000	Single Family	1917 and 1920 Brackenridge, Houston, TX 77026		2388	TX	Active	1920	77026
5506 Hidalgo St	3.5	3	Houston	Harris County	2022-09-22T09:08:30.846Z	32	5506 Hidalgo St, Houston, TX 77056	5506-Hidalgo-St,-Houston,-TX-77056	2022-10-23T14:36:50.117Z	29.73568	2022-09-21T20:43:24.000Z	-95.474549	2658	639000	Townhouse	5506 Hidalgo St, Houston, TX 77056		3412	TX	Active	2001	77056
5119 Oasis Park	2.5	3	Houston	Harris County	2022-09-22T09:08:30.840Z	32	5119 Oasis Park, Houston, TX 77021	5119-Oasis-Park,-Houston,-TX-77021	2022-10-23T14:36:50.116Z	29.700258	2022-09-21T21:19:09.000Z	-95.335096	2474	350000	Single Family	5119 Oasis Park, Houston, TX 77021		2016	TX	Active	2008	77021
5334 Wenda St	2	4	Houston	Harris County	2022-09-22T09:08:30.841Z	32	5334 Wenda St, Houston, TX 77033	5334-Wenda-St,-Houston,-TX-77033	2022-10-23T14:36:50.116Z	29.652548	2022-09-21T21:13:47.000Z	-95.340308	7078	224000	Single Family	5334 Wenda St, Houston, TX 77033		1640	TX	Active	1947	77033
8606 San Juanico St	3.5	4	Houston	Harris County	2022-09-22T09:08:30.846Z	32	8606 San Juanico St, Houston, TX 77044	8606-San-Juanico-St,-Houston,-TX-77044	2022-10-23T14:36:50.116Z	29.978318	2022-09-21T20:43:24.000Z	-95.145177	23871	975000	Single Family	8606 San Juanico St, Houston, TX 77044		3718	TX	Active	2016	77044
8210 Morning Dawn Dr	2.5	4	Houston	Harris County	2022-09-22T09:08:30.839Z	32	8210 Morning Dawn Dr, Houston, TX 77095	8210-Morning-Dawn-Dr,-Houston,-TX-77095	2022-10-23T14:36:50.104Z	29.898532	2022-09-21T22:00:36.000Z	-95.679801	6438	334900	Single Family	8210 Morning Dawn Dr, Houston, TX 77095		2754	TX	Active	2000	77095
7350 Kirby Dr	2.5	3	Houston	Harris County	2022-09-22T09:08:30.839Z	32	7350 Kirby Dr, Apt 33, Houston, TX 77030	7350-Kirby-Dr,-Apt-33,-Houston,-TX-77030	2022-10-23T14:36:50.104Z	29.701049	2022-09-21T22:04:26.000Z	-95.419033	1332	360000	Townhouse	7350 Kirby Dr Apt 33, Houston, TX 77030		1752	TX	Active	1980	77030
1423 E 35th St			Houston	Harris County	2022-01-16T12:08:11.412Z	32	1423 E 35th St, Houston, TX 77022	1423-E-35th-St,-Houston,-TX-77022	2022-10-23T14:36:50.103Z	29.818164	2022-09-21T22:43:57.000Z	-95.379512	3999	119000	Land	1423 E 35th St, Houston, TX 77022			TX	Active		77022
1710 Woodland Vista Dr	2.5	4	Houston	Harris County	2022-09-22T09:08:30.835Z	32	1710 Woodland Vista Dr, Houston, TX 77339	1710-Woodland-Vista-Dr,-Houston,-TX-77339	2022-10-23T14:36:50.103Z	30.040594	2022-09-21T23:32:53.000Z	-95.221567	14301	438000	Single Family	1710 Woodland Vista Dr, Houston, TX 77339		3212	TX	Active	1981	77339
14 Valley Forge Dr	5.5	5	Houston	Harris County	2022-09-22T09:08:30.838Z	32	14 Valley Forge Dr, Houston, TX 77024	14-Valley-Forge-Dr,-Houston,-TX-77024	2022-10-23T14:36:50.103Z	29.766191	2022-09-21T22:19:50.000Z	-95.531537	24751	2725000	Single Family	14 Valley Forge Dr, Houston, TX 77024		6488	TX	Active	1998	77024
1614 Esther Dr	1.5	3	Houston	Harris County	2022-09-22T09:08:30.838Z	32	1614 Esther Dr, Houston, TX 77088	1614-Esther-Dr,-Houston,-TX-77088	2022-10-23T14:36:50.103Z	29.874688	2022-09-21T22:36:34.000Z	-95.436945	7349	150000	Single Family	1614 Esther Dr, Houston, TX 77088		1064	TX	Active	1959	77088
535 Columbia St	3.5	5	Houston	Harris County	2022-08-05T17:35:50.943Z	32	535 Columbia St, Houston, TX 77007	535-Columbia-St,-Houston,-TX-77007	2022-10-23T14:36:50.102Z	29.780955	2022-09-21T23:05:40.000Z	-95.393235	6599	1297000	Single Family	535 Columbia St, Houston, TX 77007		3200	TX	Active	1920	77007
9423 Fairdale Ln	3	4	Houston	Harris County	2022-09-22T09:08:30.836Z	32	9423 Fairdale Ln, Houston, TX 77063	9423-Fairdale-Ln,-Houston,-TX-77063	2022-10-23T14:36:50.102Z	29.730733	2022-09-21T22:58:09.000Z	-95.531202	8050	377700	Single Family	9423 Fairdale Ln, Houston, TX 77063		2550	TX	Active	1965	77063
9015 Allwood St	1	3	Houston	Harris County	2022-09-22T09:08:30.839Z	32	9015 Allwood St, Houston, TX 77016	9015-Allwood-St,-Houston,-TX-77016	2022-10-23T14:36:50.102Z	29.843769	2022-09-21T22:04:26.000Z	-95.311148	7200	140000	Single Family	9015 Allwood St, Houston, TX 77016		1680	TX	Active	1948	77016
3711 Rowlock Vine Dr	3	5	Houston	Harris County	2022-09-22T09:08:30.835Z	32	3711 Rowlock Vine Dr, Houston, TX 77084	3711-Rowlock-Vine-Dr,-Houston,-TX-77084	2022-10-23T14:36:50.098Z	29.822556	2022-09-21T23:52:51.000Z	-95.682201	8725	369500	Single Family	3711 Rowlock Vine Dr, Houston, TX 77084		3655	TX	Active	2005	77084
7806 La Rochelle Cir	3.5	3	Houston	Harris County	2021-12-16T15:03:10.445Z	32	7806 La Rochelle Cir, Houston, TX 77071	7806-La-Rochelle-Cir,-Houston,-TX-77071	2022-10-23T14:36:50.097Z	29.638023	2022-09-22T01:32:04.000Z	-95.512802		271000	Single Family	7806 LA Rochelle Cir, Houston, TX 77071		2508	TX	Active	1983	77071
3618 Moore St	2	3	Houston	Harris County	2022-09-22T09:08:30.833Z	32	3618 Moore St, Houston, TX 77009	3618-Moore-St,-Houston,-TX-77009	2022-10-23T14:36:50.097Z	29.793879	2022-09-22T00:28:23.000Z	-95.35967	5502	364900	Single Family	3618 Moore St, Houston, TX 77009		1450	TX	Active	1950	77009
12626 Ellenville Dr	2	3	Houston	Harris County	2022-09-22T09:08:30.834Z	32	12626 Ellenville Dr, Houston, TX 77089	12626-Ellenville-Dr,-Houston,-TX-77089	2022-10-23T14:36:50.096Z	29.589897	2022-09-21T23:59:08.000Z	-95.196902	8320	265000	Single Family	12626 Ellenville Dr, Houston, TX 77089		1358	TX	Active	1976	77089
3721 Rebecca St			Houston	Harris County	2022-09-23T11:29:51.886Z	32	3721 Rebecca St, Houston, TX 77021	3721-Rebecca-St,-Houston,-TX-77021	2022-10-23T14:36:50.095Z	29.682248	2022-09-22T00:56:13.000Z	-95.369796	5001	120000	Land	3721 Rebecca St, Houston, TX 77021			TX	Active		77021
18019 Oliveria Way	3.5	4	Houston	Harris County	2022-09-22T09:08:30.833Z	32	18019 Oliveria Way, Houston, TX 77044	18019-Oliveria-Way,-Houston,-TX-77044	2022-10-23T14:36:50.094Z	29.979437	2022-09-22T00:03:27.000Z	-95.153365	8812	395000	Single Family	18019 Oliveria Way, Houston, TX 77044		2981	TX	Active	2014	77044
12710 S Bayberry Bend Circle Dr	2.5	3	Houston	Harris County	2022-06-15T16:48:06.647Z	32	12710 S Bayberry Bend Circle Dr, Houston, TX 77072	12710-S-Bayberry-Bend-Circle-Dr,-Houston,-TX-77072	2022-10-23T14:36:50.093Z	29.70776	2022-09-22T01:20:13.000Z	-95.605313	3711	289000	Single Family	12710 S Bayberry Bend Circle Dr, Houston, TX 77072		2129	TX	Active	2004	77072
15923 Timber Valley Dr	2	3	Houston	Harris County	2022-09-22T09:08:30.827Z	32	15923 Timber Valley Dr, Houston, TX 77070	15923-Timber-Valley-Dr,-Houston,-TX-77070	2022-10-23T14:36:50.092Z	30.002034	2022-09-22T02:46:43.000Z	-95.575705	7562	249000	Single Family	15923 Timber Valley Dr, Houston, TX 77070		1656	TX	Active	1976	77070
7314 Pebblemill Ln	2.5	4	Houston	Harris County	2022-09-22T09:08:30.832Z	32	7314 Pebblemill Ln, Houston, TX 77086	7314-Pebblemill-Ln,-Houston,-TX-77086	2022-10-23T14:36:50.092Z	29.928785	2022-09-22T01:18:40.000Z	-95.496417	7562	255000	Single Family	7314 Pebblemill Ln, Houston, TX 77086		2456	TX	Active	1982	77086
259 Chimney Rock Rd	3	3	Houston	Harris County	2022-09-22T09:08:30.826Z	32	259 Chimney Rock Rd, Houston, TX 77024	259-Chimney-Rock-Rd,-Houston,-TX-77024	2022-10-23T14:36:50.091Z	29.774622	2022-09-22T04:11:05.000Z	-95.47995	40345	999999	Single Family	259 Chimney Rock Rd, Houston, TX 77024		2480	TX	Active	1954	77024
2911 Stone Way Dr	2.5	3	Houston	Harris County	2022-09-22T09:08:30.826Z	32	2911 Stone Way Dr, Houston, TX 77082	2911-Stone-Way-Dr,-Houston,-TX-77082	2022-10-23T14:36:50.090Z	29.728791	2022-09-22T03:02:03.000Z	-95.617054	7362	399000	Single Family	2911 Stone Way Dr, Houston, TX 77082		2960	TX	Active	1980	77082
4314 Gregory St	2	3	Houston	Harris County	2022-09-22T09:08:30.827Z	32	4314 Gregory St, Houston, TX 77026	4314-Gregory-St,-Houston,-TX-77026	2022-10-23T14:36:50.090Z	29.791872	2022-09-22T04:01:55.000Z	-95.326297	4796	150000	Single Family	4314 Gregory St, Houston, TX 77026		1502	TX	Active	1945	77026
16806 Morris Hill Ln	3.5	5	Houston	Harris County	2022-09-22T09:08:30.828Z	32	16806 Morris Hill Ln, Houston, TX 77095	16806-Morris-Hill-Ln,-Houston,-TX-77095	2022-10-23T14:36:50.090Z	29.921899	2022-09-22T01:57:10.000Z	-95.671851	8346	424995	Single Family	16806 Morris Hill Ln, Houston, TX 77095		3410	TX	Active	2006	77095
461 Mystic Glen Loop	2.5	4	Houston	Harris County	2022-09-22T09:08:30.824Z	32	461 Mystic Glen Loop, Houston, TX 77339	461-Mystic-Glen-Loop,-Houston,-TX-77339	2022-10-23T14:36:50.089Z	30.036722	2022-09-22T06:04:56.000Z	-95.249071	5271	299900	Single Family	461 Mystic Glen Loop, Houston, TX 77339		2774	TX	Active	2006	77339
2379 Briarwest Blvd	2.5	2	Houston	Harris County	2022-09-22T09:08:30.819Z	32	2379 Briarwest Blvd, Unit 114, Houston, TX 77077	2379-Briarwest-Blvd,-Unit-114,-Houston,-TX-77077	2022-10-23T14:36:34.809Z	29.739475	2022-09-22T06:04:56.000Z	-95.611928	232578	190500	Townhouse	2379 Briarwest Blvd Unit 114, Houston, TX 77077		1282	TX	Active	1982	77077
7510 Fountaincrest Dr	2	2	Houston	Harris County	2022-09-23T09:19:26.234Z	32	7510 Fountaincrest Dr, Houston, TX 77041	7510-Fountaincrest-Dr,-Houston,-TX-77041	2022-10-23T14:36:34.803Z	29.887878	2022-09-22T12:02:08.000Z	-95.606851	5175	215000	Single Family	7510 Fountaincrest Dr, Houston, TX 77041		1344	TX	Active	1983	77041
862 Dunleigh Meadows Ln	3.5	3	Houston	Harris County	2022-09-01T11:14:54.619Z	32	862 Dunleigh Meadows Ln, Houston, TX 77055	862-Dunleigh-Meadows-Ln,-Houston,-TX-77055	2022-10-23T14:36:34.802Z	29.784961	2022-09-22T13:59:43.000Z	-95.443672	1999	945000	Single Family	862 Dunleigh Meadows Ln, Houston, TX 77055		3270	TX	Active	2015	77055
3506 Merrick St	4.5	4	Houston	Harris County	2022-09-23T09:19:26.233Z	32	3506 Merrick St, Houston, TX 77025	3506-Merrick-St,-Houston,-TX-77025	2022-10-23T14:36:34.802Z	29.697713	2022-09-22T11:45:56.000Z	-95.429767	9387	1599000	Single Family	3506 Merrick St, Houston, TX 77025		4705	TX	Active	2002	77025
2014 Parkdale Dr	2.5	4	Houston	Harris County	2022-09-23T09:19:26.234Z	32	2014 Parkdale Dr, Houston, TX 77339	2014-Parkdale-Dr,-Houston,-TX-77339	2022-10-23T14:36:34.802Z	30.053973	2022-09-22T12:12:46.000Z	-95.222721	7954	290000	Single Family	2014 Parkdale Dr, Houston, TX 77339		2396	TX	Active	1977	77339
362 Sulky Trail St	2	3	Houston	Harris County	2022-09-23T09:19:26.235Z	32	362 Sulky Trail St, Houston, TX 77060	362-Sulky-Trail-St,-Houston,-TX-77060	2022-10-23T14:36:34.802Z	29.93023	2022-09-22T10:45:55.000Z	-95.396635	7588	231000	Single Family	362 Sulky Trail St, Houston, TX 77060		1803	TX	Active	1970	77060
5625 Antoine Dr	2	3	Houston	Harris County	2021-09-18T12:22:09.156Z	32	5625 Antoine Dr, Apt 816, Houston, TX 77091	5625-Antoine-Dr,-Apt-816,-Houston,-TX-77091	2022-10-23T14:36:34.801Z	29.847767	2022-09-22T14:27:04.000Z	-95.47449	398376	92500	Townhouse	5625 Antoine Dr Apt 816, Houston, TX 77091		1362	TX	Active	1972	77091
8602 Fontainbleu St	4.5	4	Houston	Harris County	2022-09-17T10:04:31.776Z	32	8602 Fontainbleu St, Houston, TX 77024	8602-Fontainbleu-St,-Houston,-TX-77024	2022-10-23T14:36:34.801Z	29.779403	2022-09-22T14:23:50.000Z	-95.456977	2982	1059999	Townhouse	8602 Fontainbleu St, Houston, TX 77024		3472	TX	Active	1968	77024
14515 Wunderlich Dr	2	2	Houston	Harris County	2022-09-23T09:19:26.230Z	32	14515 Wunderlich Dr, Unit 607, Houston, TX 77069	14515-Wunderlich-Dr,-Unit-607,-Houston,-TX-77069	2022-10-23T14:36:34.801Z	29.990497	2022-09-22T12:59:50.000Z	-95.512796	477880	155000	Condo	14515 Wunderlich Dr Unit 607, Houston, TX 77069		1223	TX	Active	1979	77069
8657 Green Kolbe Ln	3.5	3	Houston	Harris County	2022-08-20T09:46:20.862Z	31	8657 Green Kolbe Ln, Houston, TX 77080	8657-Green-Kolbe-Ln,-Houston,-TX-77080	2022-10-23T14:36:34.800Z	29.815626	2022-09-22T14:37:58.000Z	-95.505498	1416	449900	Single Family	8657 Green Kolbe Ln, Houston, TX 77080		2160	TX	Active	2017	77080
4219 False Cypress Ln	2.5	4	Houston	Harris County	2022-09-23T09:19:26.228Z	32	4219 False Cypress Ln, Houston, TX 77068	4219-False-Cypress-Ln,-Houston,-TX-77068	2022-10-23T14:36:34.800Z	29.992008	2022-09-22T14:15:17.000Z	-95.496506	5863	299999	Single Family	4219 False Cypress Ln, Houston, TX 77068		2703	TX	Active	2015	77068
7434 Wheatley St			Houston	Harris County	2022-05-08T14:35:25.228Z	31	7434 Wheatley St, Houston, TX 77088	7434-Wheatley-St,-Houston,-TX-77088	2022-10-23T14:36:34.799Z	29.868321	2022-09-22T14:37:58.000Z	-95.429185	8259	200000	Land	7434 Wheatley St, Houston, TX 77088			TX	Active		77088
2312 Bartlett St	2	3	Houston	Harris County	2022-09-23T09:19:26.227Z	32	2312 Bartlett St, Houston, TX 77098	2312-Bartlett-St,-Houston,-TX-77098	2022-10-23T14:36:34.799Z	29.727335	2022-09-22T14:27:04.000Z	-95.413447	7018	925000	Single Family	2312 Bartlett St, Houston, TX 77098		1768	TX	Active	1939	77098
1041 Wall St			Houston	Harris County	2022-05-08T14:29:23.794Z	32	1041 Wall St, Houston, TX 77088	1041-Wall-St,-Houston,-TX-77088	2022-10-23T14:36:34.798Z	29.868343	2022-09-22T14:29:15.000Z	-95.428831	15599	195000	Land	1041 Wall St, Houston, TX 77088			TX	Active		77088
3300 Taft St	3.5	3	Houston	Harris County	2022-08-26T11:28:14.968Z	31	3300 Taft St, Unit B, Houston, TX 77006	3300-Taft-St,-Unit-B,-Houston,-TX-77006	2022-10-23T14:36:34.798Z	29.743983	2022-09-22T15:24:15.000Z	-95.386182	1439	599900	Townhouse	3300 Taft St Unit B, Houston, TX 77006		3150	TX	Active	1999	77006
14123 Noahs Landing Ln	2.5	4	Houston	Harris County	2021-10-31T15:46:30.577Z	31	14123 Noahs Landing Ln, Houston, TX 77047	14123-Noahs-Landing-Ln,-Houston,-TX-77047	2022-10-23T14:36:34.797Z	29.602515	2022-09-22T15:24:15.000Z	-95.356991	4600	240930	Single Family	14123 Noahs Landing Ln, Houston, TX 77047		1557	TX	Active	2006	77047
4440 Castor St	1.5	2	Houston	Harris County	2020-09-21T21:26:35.213Z	31	4440 Castor St, Houston, TX 77022	4440-Castor-St,-Houston,-TX-77022	2022-10-23T14:36:34.796Z	29.829904	2022-09-22T15:32:51.000Z	-95.388259	9047	199000	Single Family	4440 Castor St, Houston, TX 77022		1240	TX	Active	1955	77022
2615 Skyview Grove Ct	2.5	3	Houston	Harris County	2022-09-23T09:19:26.223Z	31	2615 Skyview Grove Ct, Houston, TX 77047	2615-Skyview-Grove-Ct,-Houston,-TX-77047	2022-10-23T14:36:34.795Z	29.619959	2022-09-22T15:06:02.000Z	-95.383478	4199	277800	Single Family	2615 Skyview Grove Ct, Houston, TX 77047		2016	TX	Active	2007	77047
